Munic_Id;year;MunicOP_OP;UF_Id;Munic_Id6;Munic_Nome;lag.pb;MunicOP_OP.Acum;population;MayorElecNumber;MayorParty;MayorName;ptwin;ChangeEffect2002;VictoryPTAfter2002;LeftParty;continuitypartpref;ContinuityMayor;MayorsVulnerability;legprefpower;MayorControlCouncil;CoalitionPref;LeftShare;BudgetPP;Investpp;InvestPer;taxrevenues;TransferDep;balsheetrev;YearDummies1996;YearDummies2000;YearDummies2004;YearDummies2008;YearDummies2012;YearDummies2016
2309607;1992;0;23;230960;PACAJUS;0;0;32298;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
2309607;1996;0;23;230960;PACAJUS;0;0;36272;;;;;;;;;;;;;;;487,343878572996;57,7272474657798;0,114534421456151;0,0357691729947857;0,926052703043293;1,08111168697817;1;0;0;0;0;0
2309607;2000;0;23;230960;PACAJUS;0;0;40885;11;PPB;JOSE WILSON ALVES CHAVES;0;0;0;0;0;0;0,841124175509034;0,0588235294117647;0;;0,176470588235294;846,342459774607;137,131904521344;0,163249464480191;0,0234899374681894;0,92504687777708;1,15627922887093;0;1;0;0;0;0
2309607;2004;0;23;230960;PACAJUS;0;0;50365;11;PPB;JOS… WILSON ALVES CHAVES;0;1;0;0;1;1;0,943397977173611;0,411764705882353;0;0,411764705882353;0,0588235294117647;934,01843762247;100,600439888055;0,107252391375287;0,0281790821470731;0,949855852116122;0,966109850572561;0;0;1;0;0;0
2309607;2008;0;23;230960;PACAJUS;0;0;58281;45;PSDB;FRANCISCO JOS√â CUNHA DE QUEIROZ;0;1;0;0;0;0;0,685999677783148;0,2;0;0,7;0,2;1214,43567170621;122,571680137896;0,093168111313346;0,0246086510776706;0,996164100626593;1,00244239509545;0;0;0;1;0;0
2309607;2012;0;23;230960;PACAJUS;0;0;64521;45;PSDB;PEDRO JOSE PHILOMENO GOMES FIGUEIREDO;0;1;0;0;1;0;0,904845351791816;0,2;0;0,3;0,5;1556,803679527;98,8587800890576;0,0637667920684578;0,0497191103045197;0,965812248736432;1,01764797276233;0;0;0;0;1;0
2309607;2016;0;23;230960;PACAJUS;0;0;69877;13;PT;MARCOS ROBERTO BRITO PAIX√ÉO;1;1;1;1;0;0;0,580751226036558;0,0666666666666667;0;0,533333333333333;0,2;1472,97972776352;64,6608053746634;0,0432700959429098;0,0448808894137529;0,855691325290429;0,820032551630766;0;0;0;0;0;1
2309706;1992;0;23;230970;PACATUBA;0;0;37865;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
2309706;1996;0;23;230970;PACATUBA;0;0;42611,5;;;;;;;;;;;;;;;611,517102636798;56,6012207991094;0,0951244025448532;0,0198397205451999;0,923807950256838;1,4089297943532;1;0;0;0;0;0
2309706;2000;0;23;230970;PACATUBA;0;0;48073;45;PSDB;VALTER DO CARMO FILHO;0;0;0;0;0;0;0,875137254901961;0,235294117647059;0;;0,235294117647059;540,036511644096;64,8259401522034;0,116867850606135;0,017168082317819;0,897838250949017;1,00062932911969;0;1;0;0;0;0
2309706;2004;0;23;230970;PACATUBA;0;0;59071;41;PSD;RAIMUNDO CELIO RODRIGUES;0;1;0;0;0;0;0,99607473700738;0,235294117647059;0;0,470588235294118;0,176470588235294;757,099677057005;124,389944079425;0,160482053408763;0,0254317005796743;0,967140172487726;1,01466156895752;0;0;1;0;0;0
2309706;2008;0;23;230970;PACATUBA;0;0;70018;22;PL;RAIMUNDO CELIO RODRIGUES;0;1;0;0;0;1;0,154381793478261;0,2;0;1;;978,149346368727;122,172640108169;0,128147736359037;0,0326367372065739;0,925256046647416;0,99027556598705;0;0;0;1;0;0
2309706;2012;0;23;230970;PACATUBA;0;0;75411;10;PRB;JOS√â ROBERTO FRANKLIN CAVALCANTE;0;1;0;0;0;0;0,69612369805648;0,2;0;0,8;0,1;1323,6331719654;115,094684290517;0,093233177948248;0,0289797537358517;0,912116064350659;0,934606132862679;0;0;0;0;1;0
2309706;2016;0;23;230970;PACATUBA;0;0;81627;40;PSB;ALEXANDRE MAGNO MEDEIROS ALENCAR;0;1;0;1;0;0;0,799745168825653;0,0666666666666667;0;0,266666666666667;0,133333333333333;1318,29624495914;57,9216281071213;0,0425345778952584;0,0428724735348493;0,819272290949612;0,777416970227644;0;0;0;0;0;1
2311306;1992;0;23;231130;QUIXAD¡;0;0;61634;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
2311306;1996;0;23;231130;QUIXAD¡;0;0;63678,5;;;;;;;;;;;;;;;676,884745373563;63,0777084463425;0,0985713566528116;0,0196219829269345;0,929864508415875;1,0951266830963;1;0;0;0;0;0
2311306;2000;0;23;231130;QUIXAD¡;0;0;67497;45;PSDB;FRANCISCO MARTINS DE MESQUITA;0;0;0;0;0;0;0,838510803854672;0,142857142857143;0;;0,380952380952381;598,288900697995;47,650164787936;0,0848894425335685;0,0303845637096324;0,941630168063986;0,858702432203794;0;1;0;0;0;0
2311306;2004;0;23;231130;QUIXAD¡;0;0;73863;13;PT;JOS… ILARIO GON«ALVES MARQUES;1;1;1;1;0;0;0,540780053071647;0,285714285714286;0;0,380952380952381;0,380952380952381;926,516377423159;138,546432133492;0,148370163280034;0,0310020697212754;0,820701742804724;0,980056487576944;0;0;1;0;0;0
2311306;2008;0;23;231130;QUIXAD¡;0;0;79505;13;PT;JOSE ILARIO GON√áALVES MARQUES;1;1;1;1;1;0;0,774182358771061;0,4;0;0,5;0,5;1161,14309884303;145,546635527932;0,1102429108662;0,0394317639990748;0,849562928731008;0,972183117119582;0;0;0;1;0;0
2311306;2012;0;23;231130;QUIXAD¡;0;0;82258;13;PT;ROMULO NEPOMUCENO BEZERRA CARNEIRO;1;1;1;1;1;0;0,72202565236621;0,6;1;0,6;0,6;1567,90812227103;98,119099745807;0,0645359644336926;0,0530267659356337;0,881971872021659;1,02577326508693;0;0;0;0;1;0
2311306;2016;0;23;231130;QUIXAD¡;0;0;85991;10;PRB;JOAO HUDSON RODRIGUES BEZERRA;0;1;0;0;0;0;0,83160708319412;0;0;0,529411764705882;0,294117647058824;1625,46649856581;39,3086129754978;0,0240328409416109;0,05309209065509;0,822813181746691;0,883749090483939;0;0;0;0;0;1
2311405;1992;0;23;231140;QUIXERAMOBIM;0;0;59478;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0
2311405;1996;0;23;231140;QUIXERAMOBIM;0;0;58574;;;;;;;;;;;;;;;444,912912908526;83,4466962984536;0,150360321707665;0,0179278364344209;0,872599709368448;1,04616025898941;1;0;0;0;0;0
2311405;2000;0;23;231140;QUIXERAMOBIM;0;0;55221;45;PSDB;CIRILO ANTONIO PIMENTA LIMA;0;0;0;0;0;0;0,250721165599179;0,619047619047619;1;;0,142857142857143;788,404945724409;147,613502825974;0,181006544686204;0,0197001436041453;0,832473425973798;1,01304551455006;0;1;0;0;0;0
2311405;2004;0;23;231140;QUIXERAMOBIM;0;0;59213;45;PSDB;CIRILO ANT‘NIO PIMENTA LIMA;0;1;0;0;1;1;0,484995741696308;0,523809523809524;1;0,904761904761905;0,0952380952380952;1030,82699787253;152,349073561306;0,147128588195518;0,0348747438695069;0,863168323755204;1,0493477182003;0;0;1;0;0;0
2311405;2008;1;23;231140;QUIXERAMOBIM;0;0;73929;45;PSDB;EDMILSON CORREIA DE VASCONCELOS JUNIOR;0;1;0;0;1;0;0,736093407433845;0,7;1;0,8;0,2;1455,51511395656;224,725518782392;0,129764906408015;0,0450751183908946;0,742924980390627;0,962593969477103;0;0;0;1;0;0
2311405;2012;0;23;231140;QUIXERAMOBIM;1;1;73812;15;PMDB;EDMILSON CORREIA DE VASCONCELOS J√öNIOR;0;1;0;0;0;0;0,856963802266119;0,1;0;0,8;0,3;1974,07386305123;436,468906405638;0,191267666482453;0,0459229386633688;0,759364175838473;1,03194816563911;0;0;0;0;1;0
